ID,Titolo,Generi,Punteggio_Utente,Stato_Utente,Punteggio_Medio,Rank,Popolarita
64123,Chihayafuru: Chuugakusei-hen,"Drama, Josei, Strategy Game",0,reading,7.3,4972,18733
129125,"Chihiro-kun wa, Atashi Holic.","Romance, Shoujo",0,reading,7.04,8533,5981
88320,Chihou Kishi Hans no Junan,"Action, Adventure, Comedy, Fantasy, Isekai",0,reading,6.91,10573,4796
93364,Chiiko Basketball!,"Comedy, School, Sports, Team Sports",0,on_hold,,39043,38480
26696,Chijou wa Pocket no Naka no Niwa,"Fantasy, Josei, Slice of Life",6,completed,6.5,16913,21828
78205,"Chikai no Kiss wa, 16-sai","Romance, Shoujo",0,on_hold,6.63,15059,15772
46282,Chikan Otoko,"Comedy, Drama, Romance, Slice of Life",8,completed,8.47,174,364
130924,Chikan Saresou ni Natteiru S-kyuu Bishoujo wo Tasuketara Tonari no Seki no Osananajimi datta,"Romance, School",0,reading,6.52,16589,2029
92194,"Chikotan, Kowareru","Comedy, Romance, School, Seinen",0,on_hold,6.77,12954,4095
71363,Chikyuu no Houkago,"Ecchi, Mystery, Sci-Fi, Seinen, Slice of Life",0,on_hold,7.17,6652,4218
144308,Chikyuu no Ko,"Romance, Sci-Fi, Shounen, Super Power",0,reading,5.21,20824,3462
93932,Chikyuu no Owari wa Koi no Hajimari,"Romance, Shoujo",0,on_hold,7.17,6554,2133
99143,Chikyuu wa Boku ga Mawasu,"Psychological, Romance, Shoujo, Supernatural",5,completed,6.46,17370,14004
110660,Children,"Gore, Horror, Mystery",0,reading,5.65,20647,1863
92933,Chimamire Sukeban Chainsaw,"Action, Drama, Gore, Horror, Seinen, Supernatural",5,completed,6.59,15644,6613
42547,Chimeral Club,"Comedy, School",0,on_hold,6.39,18049,29378
38111,Chimoguri Ringo to Kingyobachi Otoko,"Drama, Fantasy, Romance, Supernatural",7,completed,6.78,12802,4548
4107,Chinatsu no Uta,"Drama, Seinen, Slice of Life",7,completed,6.99,9400,14019
83657,Chio-chan no Tsuugakuro,"Comedy, Seinen",0,on_hold,7.7,1798,1892
116485,Chirori,"Historical, Shounen, Slice of Life",0,reading,,50268,20787
27331,Chiruhi,"Historical, Romance, Seinen",0,on_hold,6.66,14619,19185
73431,Chissai Shitsuren,"Romance, School, Seinen",5,completed,6.35,18394,30357
15675,Chitose etc.,"Romance, School, Shoujo",0,reading,6.89,10947,8413
35755,Chitose Get You!!,"Comedy, Romance, School, Slice of Life",0,on_hold,6.58,15790,18662
130461,Chitose-kun wa Ramune Bin no Naka,"Comedy, Harem, Romance, School",0,reading,6.64,14935,8268
87647,Chiyo-chan no Yomeiri,"Drama, Girls Love, Romance",5,completed,7.09,7835,11316
182287,Chiyoku no Karyuudo,"Action, Fantasy, Shounen, Urban Fantasy",0,reading,,34016,37216
106810,Chiyu Mahou no Machigatta Tsukaikata: Senjou wo Kakeru Kaifuku Youin,"Action, Fantasy, Isekai",0,reading,7.36,4266,649
107,Chobits,"Comedy, Ecchi, Psychological, Romance, Sci-Fi, Seinen",9,completed,7.78,1447,236
118189,Choco Robo!,"Action, Mystery, Sci-Fi",0,reading,,50551,24887
3946,Chocolat,"Comedy, Drama, Romance, Seinen, Slice of Life",7,completed,7.34,4527,6040
32229,Chocolat no Mahou,"Award Winning, Drama, Horror, Shoujo, Supernatural",0,on_hold,7.44,3495,8142
8068,Chocolate - Maid Cafe,Comedy,0,on_hold,,21645,33807
112354,Chocolate Confusion,"Adult Cast, Comedy, Romance, Seinen",0,reading,,49520,23332
3831,Chocolate Cosmos,"Romance, School, Shoujo",5,completed,7.24,5667,1296
103475,Chocolate Vampire,"Drama, Romance, Shoujo, Vampire",0,reading,7.01,9006,8648
14015,Choi Hime,"Comedy, Shounen, Supernatural",0,on_hold,,22880,28433
67433,Choko Beast!!,"Comedy, Shounen, Slice of Life, Supernatural",0,on_hold,,45625,56255
14357,Choku!,"Comedy, Romance, School",7,completed,6.91,10709,3166
123787,Choppiri Toshiue demo Kanojo ni Shite Kuremasu ka?,"Comedy, Drama, Romance, School",0,reading,6.59,15623,2751
119293,Choroi desu yo Onigoroshi-san!,"Comedy, School",0,reading,7.1,7682,6290
14664,Chou Dokyuu Shoujo 4946,"Action, Comedy, Romance, Shounen, Supernatural",6,completed,7.25,5542,4638
3581,Chou yo Hana yo,"Comedy, Josei, Romance",6,completed,7.34,4524,3283
102701,Chouchou Koi,"Comedy, Romance, School, Shoujo",0,on_hold,6.66,14645,15008
23207,Choujigen Game Neptune: Megami Tsuushin,"Action, Comedy, Fantasy, Parody, Sci-Fi, Seinen, Supernatural",0,on_hold,7.5,3061,8652
71297,Choujigen Game Neptune: The Animation - Comic Anthology,"Comedy, Fantasy, Sci-Fi",0,on_hold,,45929,22982
52007,Choujigen Game Neptune: The Animation - Hello New World,"Comedy, Fantasy, Sci-Fi, Seinen, Slice of Life",4,completed,7.51,2984,9828
25891,Choujin Gakuen: Konton Mouryou Seishun Jihen,"Action, Comedy, Fantasy, School, Shounen, Supernatural",0,reading,7.35,4382,10893
93074,Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu!,"Fantasy, Isekai",0,reading,6.84,11796,10148
99313,Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu!,"Fantasy, Isekai, Seinen",0,reading,6.64,15023,1776
93602,Choujin Sensen,"Comedy, Drama, Seinen, Supernatural",5,completed,6.15,19700,16083
131403,Choujin X,"Action, Seinen, Supernatural",0,reading,7.47,3248,296
22513,Choukyoushi,"Romance, Shoujo",0,on_hold,6.22,19339,23831
45395,Chouritsu Soukou Zyklus;Code,"Josei, Romance, Supernatural",0,on_hold,6.68,14448,12118
51275,Chousuinou Kei: Makafushigi Jiken File,"Drama, Mystery, Shounen, Supernatural",0,on_hold,6.75,13332,14865
75203,Christmas ni Omoi wo Nosete,"Romance, School, Shoujo",3,completed,6.57,15937,22506
95372,Christmas no Mahou,"Romance, Shoujo",5,completed,6.64,15022,23903
86149,Christmas no Sono Mae ni,"Comedy, Fantasy, Romance, Shoujo",5,completed,6.51,16717,29883
84437,Christmas Romance,"Comedy, Romance, Shoujo",5,completed,6.42,17761,20426
338,Chrno Crusade,"Action, Adventure, Drama, Fantasy, Romance, Sci-Fi, Shounen, Supernatural",6,completed,8.11,578,654
80887,Chronicle Legion,"Action, Fantasy",0,reading,,47111,19475
8562,Chronicles of the Grim Peddler,"Fantasy, Romance",0,reading,7.15,6928,11491
71691,Chrono Monochrome,"Historical, Shounen, Strategy Game",0,reading,6.83,11973,13611
43533,Chronos Ruler,"Shounen, Supernatural",5,completed,6.67,14474,21732
91050,Chronos Ruler,"Fantasy, Shounen, Supernatural",0,reading,6.59,15643,11963
87956,Chronos: Jisedai Hanzai Jouhoushitsu,"Detective, Mystery, Shounen",0,reading,,48404,40258
23285,Chu Feng,"Action, Comedy, Fantasy, Mecha, Romance, School, Sci-Fi",0,reading,7.24,5744,5668
3210,Chunchu: The Genocide Fiend,"Action, Adventure, Fantasy, Mythology, Supernatural",0,reading,7.27,5345,6360
68019,Chuugoku Yome Nikki,"Comedy, Memoir, Slice of Life",0,on_hold,,45673,31599
86142,Chuuko demo Koi ga Shitai!,"Comedy, Romance, School",0,on_hold,7.16,6787,5510
97374,Chuusotsu Worker kara Hajimeru Koukou Seikatsu,"Drama, Romance, School, Seinen",0,reading,7.03,8728,6441
102898,Cigar Holic,"Comedy, Ecchi, Romance, Sci-Fi",0,reading,,41979,33339
112347,Cigarette & Cherry,"Comedy, Romance",5,completed,7.49,3098,1523
70679,Cigarette Anthology,Seinen,0,on_hold,6.15,19681,4907
2976,Ciguatera,"Comedy, Drama, Psychological, Romance, School, Seinen, Slice of Life",8,completed,7.12,7419,2450
127775,Cinderella wa Sagasanai.,"Drama, Romance",6,reading,7.1,7689,2870
81085,Cinderella☆Lesson,"Romance, School, Shoujo",5,completed,6.44,17560,18023
105403,Circle Crash!,"Comedy, School",0,on_hold,6.42,17804,23852
46070,Citrus,"Music, Romance, School, Shoujo",0,on_hold,7.07,8057,6841
101554,City,"Comedy, Gag Humor, Seinen",0,reading,7.9,1006,2383
29609,City of Darkness,"Action, Martial Arts",0,reading,7.36,4280,4200
149804,Class de 2-banme ni Kawaii Onnanoko to Tomodachi ni Natta,"Comedy, Romance, School",0,reading,7.87,1108,1948
111380,Class ga Isekai Shoukan sareta Naka Ore dake Nokotta n desu ga,"Action, Fantasy",0,on_hold,6.43,17669,1691
94583,Class Marugoto Jingai Tensei,Fantasy,0,reading,,39455,47296
35191,Classmate (♀) to Meikyuu no Futekisetsu na Kouryakuhou,"Mystery, Romance, Shounen, Supernatural",0,reading,6.76,13130,6169
127226,Classmate no Tanaka-san wa Sugoku Kowai,"Comedy, Love Status Quo, Romance, School, Shounen",0,reading,6.53,16555,4568
28537,"Classmate, Kamimura Yuuka wa Kou Itta.","Ecchi, Mystery, Psychological, Romance, School, Sci-Fi, Shounen",7,reading,6.98,9509,1813
583,Claymore,"Action, Adventure, Fantasy, Gore, Horror, Shounen",7,completed,8.28,346,35
55887,Clockwork Planet,"Drama, Fantasy, Romance, Sci-Fi",0,reading,7.63,2189,4409
65155,Clockwork Planet,"Fantasy, Sci-Fi, Shounen",0,on_hold,7.32,4731,2000
11659,Close to My Sweetheart,"Drama, Romance, School",6,completed,6.65,14869,23286
64549,Clotaku club!,"Comedy, School, Slice of Life",0,reading,,45301,38647
1385,Cloth Road,"Action, Adventure, Sci-Fi, Seinen",0,reading,7.15,6870,10728
14568,Clover,"Action, Comedy, Delinquents, Shounen",7,completed,7.94,909,1963
32497,Cock Robin wo Korosu no wa,"Drama, Mystery, Shounen, Super Power, Suspense",0,on_hold,6.35,18456,14996
87180,Cocytus,"Girls Love, School",0,on_hold,6.46,17392,6626
17311,Code Geass: Shikkoku no Renya,"Action, Adventure, Historical, Shounen, Supernatural",6,completed,6.8,12512,3079
42381,Code Geass: Soubou no Oz,"Action, Drama, Mecha, Military, School, Supernatural",0,on_hold,6.59,15625,10313
8341,Code:Breaker,"Action, School, Shounen, Super Power",6,completed,7.45,3436,430
58311,CODE:RED,Seinen,0,on_hold,,44588,39010
88641,Coffee & Vanilla,"Romance, Shoujo",0,reading,7.15,6993,2140
129332,Coffee Moon,"Mystery, Seinen, Slice of Life, Supernatural",0,reading,6.83,12027,4686
19923,Coffee Mou Ippai,"Seinen, Slice of Life",0,on_hold,7.19,6355,20986
68883,Colette wa Shinu Koto ni Shita,"Fantasy, Mythology, Romance, Shoujo",0,on_hold,8,776,1688
35555,Color,"Comedy, Romance, School, Shoujo, Slice of Life",0,on_hold,6.76,13131,8068
124007,Colorless,"Action, Fantasy, Super Power",0,on_hold,7.14,7107,2623
59015,Colossus Order,"Action, Fantasy, Shounen, Supernatural",0,on_hold,,44665,31153
96240,Comic Girls,"CGDCT, Comedy, Otaku Culture, Slice of Life",0,on_hold,7.44,3539,5542
35779,Comic☆Studio,"Comedy, Ecchi, Otaku Culture, Romance, Seinen",6,completed,7.23,5774,3660
97211,"Comm-nan no Ore ga, Koushou Skill ni Zenfurishite Tensei shita Kekka","Adventure, Fantasy",0,on_hold,,40260,36070
73923,Complex Age,"Drama, Seinen, Slice of Life",0,reading,7.25,5577,7508
51867,Conflict Lover,"Comedy, Drama, Romance, Shoujo",5,completed,6.7,14105,5871
91470,Conveni DMZ,"Action, Comedy, Military, Seinen",0,on_hold,,38486,26913
14729,Coppelion,"Action, Drama, School, Sci-Fi, Seinen",0,reading,7.39,3976,2250
90601,Corpse Party,"Horror, Mystery, School, Shounen",0,on_hold,6.94,10082,3739
27963,Corpse Party: Another Child,"Gore, Horror, Mystery, Psychological, Shounen",0,reading,7.08,7919,3541
19094,Corpse Party: Blood Covered,"Gore, Horror, Mystery, Psychological, School, Shounen",0,reading,7.33,4614,1075
34571,Corpse Party: Book of Shadows,"Horror, Mystery, Psychological, Seinen",0,on_hold,7.03,8787,3994
43937,Corpse Party: Sachiko no Renai Yuugi♥ - Hysteric Birthday 2U,"Comedy, Drama, Ecchi, Horror, Parody, Strategy Game",0,on_hold,6.6,15483,8327
54179,Cosmic Color,"Romance, School, Shoujo",5,completed,6.98,9454,8830
17477,Cosplay Deka,"Comedy, Romance, Shoujo",0,on_hold,6.82,12130,11012
5734,Cosplay★Animal,"Comedy, Romance, Shoujo",0,reading,6.91,10690,4924
63673,Coulomb Fille,"Adventure, Romance, School, Shounen",6,completed,7.26,5419,12244
19156,Countach,"Comedy, Racing, Romance, Seinen",0,reading,7.42,3672,7118
18019,Countrouble,"Comedy, Harem, Romance, School, Shounen, Supernatural",7,completed,7.31,4881,1427
13049,Crab Kiss,"Comedy, Drama, Romance, School, Shoujo",0,on_hold,6.6,15519,20437
6506,Crash!,"Comedy, Music, Romance, School, Shoujo, Showbiz",0,reading,7.42,3744,3205
33325,Crayon Days: Daikirai na Aitsu,"Comedy, Romance, School, Shoujo",6,completed,7.55,2655,1536
4334,Crazy for You,"Drama, Romance, School, Shoujo",6,completed,7.09,7786,4287
95443,Cremators,"Action, Shounen, Supernatural",5,completed,6.47,17226,17782
45771,Crepuscule,"School, Supernatural, Vampire",0,reading,7.5,3066,2117
96179,Criminale!,"Comedy, Romance, School",0,on_hold,7.29,5043,1076
12123,Crimson-Shell,"Action, Drama, Fantasy, Mystery, Romance, Shounen, Supernatural",5,completed,6.92,10509,2660
90135,Croa Chimera,"Action, Drama, Shounen, Supernatural",4,completed,6.76,13163,22956
4110,Cronos Haze,"Action, Drama, Mecha, Sci-Fi",0,on_hold,,21080,29411
78351,Cronos Haze (2014),"Action, Drama, Mecha, Romance, Sci-Fi, Seinen",0,reading,,46811,27618
107480,Cross Account,"Comedy, Romance, Shounen",4,completed,6.66,14649,2285
21755,Cross and Crime,"Drama, Ecchi, Romance, Seinen",0,reading,5.82,20474,6272
84775,Cross Ange: Tenshi to Ryuu no École,"Comedy, School",0,on_hold,7.01,9145,18921
79173,Cross Ange: Tenshi to Ryuu no Rondo,"Action, Mecha, Sci-Fi",0,reading,6.75,13302,11850
23438,Cross Days,"Crossdressing, Harem, Romance, School",3,completed,6.16,19653,6722
41517,Cross Manage,"Comedy, Romance, School, Shounen, Sports, Team Sports",7,completed,6.93,10257,11354
42695,Cross Manage,"Comedy, Romance, Shounen, Slice of Life, Sports, Team Sports",0,reading,7.02,8828,4837
1217,Cross Over,"Comedy, Shounen, Sports, Team Sports",6,completed,7.1,7599,3433
54623,Cross x Regalia,"Action, Fantasy, Supernatural",0,reading,,44125,27199
60427,Cross x Regalia,"Action, Fantasy, Supernatural",4,completed,6.53,16503,6780
25775,Cry Eye,"Action, Horror, Mystery, Shounen",0,reading,6.32,18628,13354
80063,CtG: Zero kara Sodateru Dennou Shoujo,"Action, Fantasy, Sci-Fi, Video Game",0,reading,,47019,27927
26104,Cubism Love,"Drama, Romance, Sci-Fi, Shoujo",5,completed,6.42,17812,14508
12766,Cupid no Itazura: Nijidama,"Drama, Romance, Seinen",0,on_hold,6.87,11338,9455
127084,Cuprum no Hanayome,"Comedy, Romance, Seinen",0,reading,7.42,3705,3086
843,Curry naru Shokutaku,"Comedy, Gourmet, Romance, Seinen",0,on_hold,7.42,3700,2271
109232,Curse Blood,"Action, Adventure, Drama, Fantasy, Seinen",0,reading,,48671,23853
95086,Custom Maid!,"Comedy, Slice of Life",0,on_hold,6.81,12314,19229
115804,Cut & Paste de Kono Sekai wo Ikiteiku,"Action, Adventure, Fantasy",0,reading,6.08,19932,8063
15715,Cuticle Tantei Inaba,"Comedy, Detective, Fantasy, Gag Humor, Mystery, Organized Crime, Urban Fantasy",0,on_hold,7.43,3635,7536
10946,Cyboy,"Comedy, Romance, School, Shoujo",5,completed,7.22,5970,4971
1640,D-ash,"Drama, Romance, Seinen, Sports",5,completed,7.28,5232,6044
14721,D-Frag!,"Comedy, School, Seinen",0,reading,7.97,829,604
146897,"D-kyuu Boukensha no Ore, Nazeka Yuusha Party ni Kanyuu sareta Ageku, Oujo ni Tsukimatowareteru","Adventure, Comedy, Fantasy",0,reading,6.37,18291,5828
24,D.Gray-man,"Action, Adventure, Fantasy, Shounen, Urban Fantasy",0,reading,8.28,343,72
94,D.N.Angel,"Comedy, Fantasy, Romance, Shoujo, Supernatural",0,reading,7.41,3823,637
52181,D.Y.N. Freaks,"Action, Horror, Shounen, Supernatural",0,completed,6.13,19740,15904
58055,D@YS OF Jupiter: THE IDOLM@STER,"Comedy, Music, Shoujo, Slice of Life",0,on_hold,,44552,39631
7391,Da Capo II: Imaginary Future,"Drama, Romance, School, Supernatural",0,reading,7.18,6461,23260
33605,Dadadadan.,"Comedy, Romance, Shoujo, Slice of Life",0,on_hold,7.18,6525,8803
75993,Dagashi Kashi,"Comedy, Gourmet, Shounen",7,on_hold,7.01,9137,881
118858,Dai Dark,"Comedy, Horror, Sci-Fi, Shounen",0,reading,7.83,1258,429
72069,Dai Eiyuu ga Mushoku de Nani ga Warui,"Action, Adventure, Fantasy, Harem",0,reading,,46033,25452
121730,Dai Kyochuu Rettou,"Horror, Survival, Suspense",0,reading,5.79,20508,10082
89748,Dai-3 no Gideon,"Drama, Historical, Seinen",0,on_hold,6.92,10527,18851
67693,"Daidai wa, Hantoumei ni Nidone suru",Shounen,6,completed,7.23,5840,5203
18298,Daidaiboshi,"Fantasy, Josei",0,on_hold,,34172,41991
118418,Daijukai no Monster Partner: Jouka Skill de Mamono Hogo Seikatsu,"Action, Adventure, Drama, Fantasy",0,reading,6.33,18592,21826
131851,Daikenja no Manadeshi: Bougyo Mahou no Susume @comic,"Action, Fantasy, School",0,reading,6.78,12755,10699
92330,Daikousha Nagi,"Action, Martial Arts, Shounen",0,reading,6.13,19746,19707
92352,Daikousha Nagi,"Action, Martial Arts, Shounen",3,completed,6.08,19910,26476
68147,Daikusei Kuuki Heishidan,"Action, Sci-Fi, Shounen, Supernatural",0,reading,,45686,32836
23306,Dainana Joshikai Houkou,"Sci-Fi, Seinen, Slice of Life",0,reading,7.15,6884,9172
68099,Dainihon Samurai Girl,Seinen,0,reading,,45680,32063
32931,"Daisuki Datta yo, Sensei...","Romance, Shoujo",6,completed,7.39,4014,2392
23986,Daisuki desu!! Mahou Tenshi Cosmos,"Action, Ecchi, Fantasy, Romance, Sci-Fi, Seinen",0,reading,6.65,14787,10569
91161,Daitai Konnande?,"Comedy, School",0,reading,,38452,28204
46978,Daiteito Étranger Sousasen,"Action, Mystery, Shounen, Supernatural",0,on_hold,,37525,35639
102788,Daites-ryou Koubouki,"Fantasy, Josei, Romance",0,reading,6.72,13750,18200
125883,"Daiyogensha wa Zense kara Nigeru: Sanshuume wa Koushaku Reijou ni Tensei shita kara, Barairo Life wo Okuritai","Fantasy, Romance, Shoujo",0,reading,6.39,18131,16634
7633,Dakara Ore ni Shina yo,"Drama, Romance, School, Shoujo",5,completed,6.34,18481,5675
114252,Dakimakura to wa Kekkon Dekinai!,"Comedy, Romance, Seinen",0,reading,5.95,20261,13761
117001,Dakishimete Tsuideni Kiss mo,"Josei, Romance, Slice of Life",0,reading,6.84,11769,11504
111940,Dame na Kanojo wa Amaetai,"Comedy, Romance, Shounen",0,reading,6.2,19442,7485
55403,Dame na Watashi ni Koishite Kudasai,"Comedy, Josei, Romance, Workplace",0,on_hold,7.78,1418,802
144156,"Dame Skill ""Auto Mode"" ga Kakusei shimashita: Are, Guild no Scout no Minasan, Ore wo ""Iranai"" tte Ittemasen deshita?","Action, Adventure, Fantasy",0,reading,6.57,15900,6578
97063,Dance Dance Danseur,"Drama, Performing Arts, Seinen",0,reading,7.63,2184,4475
51027,Dance in the Vampire Bund: Sledge Hammer no Tsuioku,"Action, Drama, Seinen, Supernatural, Vampire",0,on_hold,7.19,6353,6985
86633,Danchigai,"Comedy, Iyashikei, School, Slice of Life",0,on_hold,7.62,2275,3973
135496,Dandadan,"Action, Comedy, Shounen, Supernatural",0,reading,8.45,190,51
111219,Dandara Gohan,"Gourmet, Historical, Slice of Life",0,on_hold,,49264,25268
49639,Dangan Honey,"Comedy, Romance, School",0,on_hold,7.24,5754,13580
97327,Danganronpa Gaiden: Killer Killer,"Mystery, Psychological, Shounen",5,completed,6.83,12044,2281
37917,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei,"Action, High Stakes Game, Horror, Mystery, Psychological",0,on_hold,6.89,11048,3102
140215,"Danjo no Yuujou wa Seiritsu suru? (Iya, Shinai!!)","Comedy, Romance, School",0,reading,6.66,14729,5121
73575,Danna ga Nani wo Itteiru ka Wakaranai Ken,"Adult Cast, Comedy, Otaku Culture, Romance",0,reading,7.19,6301,3628
15396,Dansai Bunri no Crime Edge,"Action, Fantasy, Romance, Seinen, Survival",0,reading,7.11,7488,4157
82349,Dansanjoshi,"Comedy, School, Shounen",0,on_hold,6.82,12211,7353
65177,"Danshi Koukousei de Urekko Light Novel Sakka wo Shiteiru keredo, Toshishita no Classmate de Seiyuu no Onnanoko ni Kubi wo Shimerareteiru.",School,0,reading,7.03,8750,12828
26144,Danshi Koukousei no Nichijou,"Comedy, Gag Humor, School",6,completed,8.23,409,731
113717,Danshi Koukousei wo Yashinaitai Oneesan no Hanashi,"Comedy, Romance, Shounen",0,reading,6.55,16261,1195
69143,Danshigurashi,"Comedy, Shoujo",0,on_hold,6.89,11016,19235
20147,Dantalian no Shoka,"Action, Detective, Fantasy, Historical, Horror, Mystery, Supernatural",0,reading,7.4,3915,8370
22191,Dantalian no Shoka,"Action, Fantasy, Historical, Horror, Mystery, Shounen, Supernatural",0,on_hold,7.29,5052,5324
75471,Danzai no Judith,Seinen,0,on_hold,,46453,24232
94658,Daraku no Ou,"Fantasy, Supernatural",0,reading,7.57,2505,16457
29827,Dare ga Tame ni Hagane wa Naru,"Fantasy, Seinen",5,completed,6.64,14968,27094
93879,Daremo Shiranai 29-nichi,"Romance, Shoujo, Supernatural",0,completed,6.67,14514,35531
78931,Daremo Shiranai Tou no Aru Machi,"Mystery, Romance, School",0,reading,6.43,17692,13365
121898,Darenidemo Dekiru Kage kara Tasukeru Maou Toubatsu,"Action, Adventure, Fantasy",0,reading,6.35,18420,14950
26370,Dark Air,"Action, Adventure, Fantasy, Shounen",0,reading,7.34,4508,3976
118668,Dark Gathering,"Horror, Shounen, Supernatural",0,reading,7.94,894,1759
1016,Darker than Black: Kuro no Keiyakusha,"Action, Drama, Mystery, Sci-Fi, Shoujo, Super Power, Supernatural",8,completed,7.01,9051,1196
14975,Darker than Black: Shikkoku no Hana,"Action, Drama, Sci-Fi, Seinen, Super Power, Supernatural",7,completed,7.82,1286,1507
111512,Darling in the FranXX,"Ecchi, Mecha, Sci-Fi, Shounen",0,reading,7.5,3037,425
48881,Darwin's Game,"Action, High Stakes Game, Mystery, Shounen, Survival, Suspense",0,on_hold,7.57,2565,335
90498,Dasei 67 Percent,"Comedy, Seinen",0,on_hold,7.07,8091,2935
37163,Date A Live,"Fantasy, Romance, School, Sci-Fi, Shounen, Urban Fantasy",5,completed,7.1,7729,3369
37523,Date A Live,"Fantasy, Harem, Romance, School, Sci-Fi, Urban Fantasy",0,reading,8.2,448,1019
42139,Date A Origami,"Comedy, School, Shounen, Slice of Life",4,completed,7.1,7732,10228
72779,Date A Party,"Comedy, Ecchi, Harem, Romance, Shounen, Slice of Life",0,on_hold,6.8,12553,14440
47995,Datenshi Gakuen Devil Paradise,"Comedy, School, Seinen, Supernatural",4,completed,6.29,18892,15409
3583,Datte Suki Nan Damon,"Drama, Romance, Shoujo",6,completed,7,9235,5858
12583,Datte Sukinanndamon,"Romance, Shoujo, Supernatural, Vampire",5,completed,6.91,10708,9072
35587,"Datte, Kimi ga Warau kara","Romance, Shoujo",6,completed,7.64,2147,7938
1796,Dawn: Tsumetai Te,"Drama, Horror, Josei",5,completed,7.02,8847,3572
61009,Days,"Award Winning, School, Shounen, Sports, Team Sports",0,on_hold,7.61,2277,2244
61835,Dívčí Válka,"Action, Drama, Erotica, Historical",0,on_hold,6.38,,8225
26285,DCD,"Action, Comedy, Mystery, Romance, Super Power, Supernatural",0,reading,7.17,6652,6390
122204,Dead Company,"Drama, Horror, Psychological",0,reading,6.11,19819,7808
70801,Dead Dead Demons Dededede Destruction,"Award Winning, Drama, School, Sci-Fi, Seinen",8,reading,8.2,455,200
68915,Dead Word Puzzle,"Horror, Mystery, Supernatural",0,on_hold,3.93,20879,14090
3986,Deadman Wonderland,"Action, Adventure, Drama, Gore, High Stakes Game, Sci-Fi, Shounen, Supernatural, Survival",7,completed,7.92,950,37
3485,Dear,"Comedy, Fantasy, Romance, Shounen",6,completed,7.66,2029,5243
167424,Dear Anemone,"Shounen, Supernatural",0,reading,5.66,20633,5523
7737,Dear Waltz,"Psychological, Romance, Slice of Life",0,on_hold,7.38,4093,18184
11729,Death Edge,"Action, Fantasy, Mystery, Seinen, Supernatural",0,on_hold,7.27,5361,6649
83019,Death March kara Hajimaru Isekai Kyousoukyoku,"Fantasy, Isekai, Reincarnation",0,reading,7.53,2831,1849
83021,Death March kara Hajimaru Isekai Kyousoukyoku,"Fantasy, Isekai",0,reading,7.03,8759,633
21,Death Note,"Psychological, Shounen, Supernatural, Suspense",9,completed,8.69,62,14
18542,Death/Communication,"Comedy, Ecchi, Fantasy, School, Shounen, Supernatural",2,on_hold,6.38,18163,23732
102690,Deatte 5-byou de Battle,"Action, Gore, Super Power, Supernatural",0,reading,7.24,5642,1245
86860,Deep Forest,"Fantasy, Sci-Fi, Seinen",5,completed,,48019,28483
1250,Deep Love: Ayu no Monogatari,"Drama, Shoujo",5,completed,7.94,902,1063
3101,Deep Love: Pao no Monogatari,"Drama, Shoujo, Slice of Life",6,completed,7.86,1148,2834
3961,Deep Love: Real,"Drama, Psychological, Seinen, Slice of Life",0,reading,7.22,5955,9068
13748,Defense Devil,"Action, Comedy, Drama, Ecchi, Mystery, Mythology, Romance, Shounen, Supernatural",7,completed,7.58,2464,498
44157,Deguchi Zero,"Horror, Mystery, Shoujo, Supernatural",0,on_hold,7.03,8794,16001
71813,Dekiai Robot,"Romance, Shoujo",6,completed,6.76,13098,9267
99757,Dekisokonai no Monster Trainer,"Action, Fantasy, Seinen",4,completed,5.97,20236,4952
125219,Dekisokonai to Yobareta Motoeiyuu wa Jikka kara Tsuihou sareta node Sukikatte ni Ikiru Koto ni Shita @comic,"Action, Adventure, Fantasy",0,reading,5.63,20659,5741
93007,Dekoboko Animation,"Comedy, Romance, Shounen",0,on_hold,,38934,33929
124053,Dekoboko Majo no Oyako Jijou,"Comedy, Fantasy, Slice of Life, Supernatural",0,reading,6.81,12390,5840
82745,Demi-chan wa Kataritai,"Comedy, Fantasy, Mythology, School, Seinen, Urban Fantasy",0,on_hold,7.76,1531,697
68815,Demon Possession,"Horror, Mystery, Mythology, School, Supernatural",0,reading,6.72,13676,20259
111216,Demon Tune,"Action, Fantasy, Mythology, Shounen",0,reading,6.73,13513,8614
102652,Demon's Plan,"Action, Shounen, Supernatural",0,reading,5.41,20782,7307
28743,Dendrobates,"Action, Seinen",6,completed,7.53,2838,2497
5255,Dengeki Daisy,"Comedy, Drama, Romance, Shoujo",9,completed,8.26,364,117
42289,Denki-gai no Honya-san,"Comedy, Seinen, Slice of Life",0,reading,7.42,3685,2257
40113,Dennou Alice to Inaba-kun,"Comedy, Mystery, Sci-Fi, Shoujo",5,completed,6.5,16922,11653
106186,Dennou Kakugi MephistoWaltz,Video Game,0,reading,6.46,17374,15064
32779,Denpa Kyoushi,"Comedy, Harem, Otaku Culture, Romance, School, Shounen",0,reading,7.64,2102,599
21555,Denpa Onna to Seishun Otoko,"Comedy, Romance, Sci-Fi",0,reading,7.4,3918,8292
26280,Denpa Onna to Seishun Otoko,"Comedy, School, Slice of Life",7,reading,7.12,7395,7168
